,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7926,7927.0,,11/20/2017,11/24/2017,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,,East,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.97,,0.0,1.3365
7927,7928.0,CA-2017-120404,11/20/2017,11/24/2017,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035.0,,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,,1.0,0.0,170.997
7928,7929.0,CA-2017-120404,11/20/2017,11/24/2017,Second Class,KH-16330,Katharine Harms,,United States,New York City,New York,10035.0,East,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,50.97,3.0,0.0,9.1746
7929,7930.0,CA-2017-167549,7/25/2017,,First Class,EM-14200,Evan Minnotte,Home Office,United States,Dallas,Texas,75217.0,Central,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,298.116,6.0,0.3,-4.2588
7930,7931.0,CA-2016-120082,3/25/2016,3/27/2016,Second Class,DK-12835,,Corporate,United States,New York City,New York,10024.0,East,OFF-AR-10001955,Office Supplies,Art,,59.52,3.0,0.0,17.856
7931,7932.0,US-2016-168095,7/15/2016,7/20/2016,Standard Class,MC-17425,Mark Cousins,Corporate,,Portland,Oregon,97206.0,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3.0,0.2,23.028
7932,7933.0,US-2016-168095,7/15/2016,7/20/2016,,MC-17425,Mark Cousins,,United States,Portland,Oregon,97206.0,West,,Office Supplies,Paper,Xerox 1909,105.52,5.0,0.2,34.294
7933,7934.0,CA-2017-166093,,8/24/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513.0,West,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,23.36,,0.0,11.68
7934,7935.0,CA-2017-166093,8/17/2017,8/24/2017,Standard Class,RW-19540,Rick Wilson,,United States,Brentwood,California,94513.0,West,TEC-PH-10002564,Technology,,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3.0,0.2,8.997
7935,7936.0,CA-2017-166093,8/17/2017,8/24/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513.0,West,OFF-PA-10003893,Office Supplies,Paper,,8.56,2.0,0.0,3.852
7936,7937.0,CA-2017-166093,8/17/2017,8/24/2017,Standard Class,RW-19540,Rick Wilson,Corporate,,Brentwood,California,,,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,3.0,0.2,
7937,7938.0,CA-2017-166093,8/17/2017,,Standard Class,,Rick Wilson,Corporate,United States,Brentwood,California,,West,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,9.0,0.0,654.7554
7938,,CA-2017-166093,8/17/2017,8/24/2017,,RW-19540,Rick Wilson,,United States,Brentwood,California,,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,3.0,,140.5482
7939,7940.0,CA-2017-166093,8/17/2017,8/24/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513.0,West,OFF-BI-10004230,,Binders,GBC Recycled Grain Textured Covers,221.056,8.0,0.2,77.3696
7940,7941.0,CA-2016-146325,12/14/2016,12/17/2016,First Class,,David Smith,Corporate,United States,San Diego,California,92037.0,West,FUR-CH-10001146,Furniture,Chairs,,81.424,2.0,0.2,-9.1602
7941,7942.0,CA-2016-146325,12/14/2016,12/17/2016,First Class,DS-13180,David Smith,,United States,San Diego,,92037.0,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",,,0.0,35.048
7942,7943.0,CA-2017-134194,12/25/2017,1/1/2018,Standard Class,GA-14725,Guy Armstrong,,United States,Dallas,Texas,75081.0,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,39.582,9.0,0.8,-59.373
7943,7944.0,CA-2017-134194,12/25/2017,1/1/2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081.0,Central,OFF-SU-10000946,Office Supplies,Supplies,,44.688,7.0,0.2,5.0274
7944,7945.0,CA-2017-134194,12/25/2017,1/1/2018,Standard Class,GA-14725,Guy Armstrong,,United States,Dallas,Texas,75081.0,Central,,Office Supplies,Art,Newell 34,31.744,,0.2,2.3808
7945,7946.0,CA-2017-134194,12/25/2017,1/1/2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081.0,Central,,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,5.0,0.8,-65.568
7946,7947.0,CA-2017-134194,12/25/2017,1/1/2018,,GA-14725,Guy Armstrong,Consumer,United States,,Texas,75081.0,Central,OFF-BI-10001116,,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.168,3.0,,-5.0688
7947,7948.0,CA-2014-131009,3/1/2014,3/5/2014,Standard Class,,,Consumer,United States,El Paso,Texas,79907.0,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,18.84,5.0,0.2,-3.5325
7948,7949.0,CA-2014-131009,3/1/2014,3/5/2014,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907.0,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,362.25,6.0,0.3,0.0
7949,7950.0,CA-2014-131009,3/1/2014,3/5/2014,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907.0,Central,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,6.0,0.6,-34.9536
7950,7951.0,CA-2014-131009,3/1/2014,3/5/2014,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,3.0,0.2,-22.6716
7951,7952.0,CA-2015-145814,11/19/2015,11/24/2015,Standard Class,KD-16345,,Consumer,United States,,New York,10035.0,East,OFF-BI-10003196,,Binders,Accohide Poly Flexible Ring Binders,5.984,2.0,0.2,2.244
7952,,CA-2015-145814,11/19/2015,11/24/2015,Standard Class,KD-16345,Katherine Ducich,,,New York City,New York,10035.0,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,861.76,4.0,0.0,
7953,7954.0,,4/1/2014,4/6/2014,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151.0,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,,4.0,0.0,2.6784
7954,7955.0,,4/1/2014,4/6/2014,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151.0,East,OFF-BI-10000145,Office Supplies,,Zipper Ring Binder Pockets,,2.0,0.0,3.0576
7955,7956.0,CA-2017-131807,10/5/2017,10/10/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,,95928.0,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4.0,0.2,-59.8356
7956,7957.0,CA-2017-131807,10/5/2017,10/10/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,,Chico,,95928.0,West,OFF-FA-10002780,,Fasteners,Staples,14.9,5.0,0.0,6.854
7957,7958.0,CA-2017-131807,10/5/2017,,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928.0,West,OFF-AP-10004052,Office Supplies,,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",,4.0,,4.108
7958,7959.0,CA-2017-131807,10/5/2017,10/10/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928.0,West,,,Furnishings,,72.9,,0.0,26.973
7959,7960.0,CA-2017-131807,10/5/2017,10/10/2017,Standard Class,GG-14650,,Corporate,United States,Chico,California,95928.0,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,206.352,3.0,0.2,5.1588
7960,7961.0,CA-2017-131807,10/5/2017,10/10/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928.0,West,TEC-PH-10000702,Technology,Phones,,7.992,1.0,0.2,2.6973
7961,7962.0,CA-2017-104864,11/18/2017,11/23/2017,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023.0,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,81.36,5.0,0.2,-19.323
7962,7963.0,CA-2017-104864,,11/23/2017,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023.0,South,OFF-BI-10001636,,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,8.0,0.7,-16.1856
7963,7964.0,CA-2017-104864,,11/23/2017,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023.0,South,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",,4.0,0.2,48.632
7964,7965.0,CA-2017-104864,11/18/2017,11/23/2017,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023.0,South,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,20.736,4.0,0.2,7.2576
7965,7966.0,,,11/23/2017,Second Class,JS-15685,Jim Sink,,United States,Miramar,Florida,33023.0,South,,Office Supplies,Paper,Xerox 211,41.472,8.0,,14.5152
7966,7967.0,CA-2015-138219,3/23/2015,3/30/2015,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90049.0,,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4.0,0.0,16.68
7967,7968.0,CA-2016-157707,10/10/2016,,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219.0,West,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,3.0,0.7,-190.8522
7968,,CA-2016-157707,10/10/2016,,First Class,CC-12610,,,United States,Denver,,80219.0,West,TEC-PH-10002583,Technology,,iOttie HLCRIO102 Car Mount,15.992,1.0,0.2,-2.9985
7969,7970.0,CA-2016-157707,10/10/2016,10/12/2016,First Class,CC-12610,Corey Catlett,Corporate,,Denver,Colorado,80219.0,West,FUR-CH-10004853,Furniture,,"Global Manager's Adjustable Task Chair, Storm",120.784,1.0,,13.5882
7970,7971.0,,8/16/2015,8/20/2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10003580,Technology,Phones,,519.792,4.0,0.4,-112.6216
7971,7972.0,,8/16/2015,8/20/2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,31.176,3.0,0.2,
7972,7973.0,US-2015-126753,8/16/2015,8/20/2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,10.368,2.0,0.2,3.6288
7973,7974.0,US-2015-126753,8/16/2015,8/20/2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,,,East,OFF-BI-10003981,,Binders,"Avery Durable Plastic 1"" Binders",2.724,2.0,0.7,-1.9068
7974,7975.0,,8/16/2015,8/20/2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352,3.0,,
7975,7976.0,US-2015-126753,8/16/2015,8/20/2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3.0,0.7,
7976,,,8/16/2015,8/20/2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10000130,,Paper,Xerox 199,10.272,3.0,0.2,3.21
7977,7978.0,CA-2014-166051,5/31/2014,6/5/2014,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Jackson,,39212.0,South,,Technology,Phones,Samsung Galaxy Note 3,659.97,3.0,0.0,197.991
7978,7979.0,CA-2014-166051,5/31/2014,6/5/2014,Standard Class,,Jim Karlsson,Consumer,United States,Jackson,Mississippi,39212.0,South,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,113.73,3.0,0.0,32.9817
7979,7980.0,CA-2015-113040,8/27/2015,,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90045.0,West,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,1.0,0.2,1.6588
7980,7981.0,CA-2014-103800,1/3/2014,1/7/2014,Standard Class,DP-13000,,Consumer,United States,Houston,Texas,77095.0,Central,,Office Supplies,,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448,2.0,,5.5512
7981,7982.0,CA-2014-113383,9/10/2014,9/13/2014,First Class,SF-20065,Sandra Flanagan,,United States,,New Jersey,7011.0,,OFF-AP-10004532,Office Supplies,,,81.92,,0.0,22.1184
7982,7983.0,CA-2014-113383,9/10/2014,9/13/2014,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Clifton,New Jersey,7011.0,East,FUR-FU-10001986,Furniture,,"Dana Fluorescent Magnifying Lamp, White, 36""",254.9,5.0,0.0,76.47
7983,7984.0,CA-2017-152499,1/22/2017,1/25/2017,,EH-13765,Edward Hooks,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-FA-10002975,Office Supplies,Fasteners,Staples,,5.0,0.2,
7984,7985.0,CA-2017-152499,1/22/2017,1/25/2017,Second Class,EH-13765,Edward Hooks,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,,3.0,0.2,0.8856
7985,7986.0,CA-2016-151498,4/21/2016,,First Class,DN-13690,Duane Noonan,Consumer,United States,,Washington,98115.0,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,8.32,5.0,0.2,2.808
7986,7987.0,CA-2016-137939,7/20/2016,7/23/2016,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,Long Beach,New York,11561.0,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5.0,0.0,43.176
7987,,US-2016-117793,8/23/2016,8/29/2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081.0,Central,,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25.2,4.0,0.0,11.592
7988,7989.0,US-2016-117793,,,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081.0,Central,OFF-LA-10003537,Office Supplies,Labels,Avery 515,37.59,3.0,0.0,17.6673
7989,7990.0,US-2016-117793,8/23/2016,8/29/2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081.0,Central,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,14.97,1.0,0.0,4.1916
7990,7991.0,US-2016-117793,,8/29/2016,Standard Class,MA-17560,Matt Abelman,Home Office,,Sheboygan,Wisconsin,53081.0,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,,2.0,0.0,0.891
7991,7992.0,CA-2016-133872,6/14/2016,6/17/2016,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433.0,South,OFF-BI-10002082,Office Supplies,,GBC Twin Loop Wire Binding Elements,39.936,4.0,0.7,-26.624
7992,7993.0,CA-2016-133872,6/14/2016,6/17/2016,First Class,VM-21835,,Consumer,United States,Boca Raton,Florida,33433.0,South,TEC-AC-10000521,Technology,Accessories,,18.464,2.0,0.2,2.308
7993,7994.0,US-2015-165743,,,,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013.0,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,,0.7,-3.4272
7994,7995.0,US-2015-165743,11/20/2015,11/23/2015,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,,80013.0,West,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,145.764,6.0,0.7,-247.7988
7995,7996.0,,11/20/2015,11/23/2015,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013.0,West,OFF-BI-10001758,,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.612,6.0,0.7,-7.3692
7996,7997.0,US-2017-105998,11/3/2017,11/5/2017,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037.0,,,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5.0,0.0,87.89
7997,7998.0,US-2017-105998,11/3/2017,,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037.0,West,FUR-TA-10001095,,Tables,Chromcraft Round Conference Tables,1673.184,12.0,0.2,20.9148
7998,7999.0,US-2014-148194,5/4/2014,5/7/2014,First Class,BS-11365,,Corporate,United States,Seattle,Washington,98105.0,West,FUR-FU-10001852,Furniture,,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,,0.0,3.8976
7999,8000.0,US-2014-148194,5/4/2014,5/7/2014,,BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,57.68,4.0,,19.0344
8000,8001.0,US-2015-151407,11/8/2015,,Standard Class,RD-19585,Rob Dowd,Consumer,,Dubuque,Iowa,52001.0,Central,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,263.96,4.0,0.0,76.5484
8001,8002.0,,12/12/2015,12/15/2015,First Class,,,Consumer,United States,Los Angeles,California,90032.0,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,299.94,6.0,0.0,128.9742
8002,8003.0,CA-2015-110870,12/12/2015,12/15/2015,First Class,KD-16270,,Consumer,United States,Los Angeles,California,90032.0,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,,7.0,,0.5152
8003,8004.0,CA-2014-143210,12/1/2014,,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852.0,East,TEC-PH-10004434,Technology,Phones,Cisco IP�Phone�7961G VoIP�phone�- Dark gray,271.9,2.0,0.0,78.851
8004,,CA-2014-143210,,12/3/2014,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852.0,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",45.84,3.0,0.0,15.5856
8005,8006.0,CA-2014-143210,12/1/2014,12/3/2014,First Class,AA-10645,Anna Andreadi,Consumer,,Lowell,Massachusetts,1852.0,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,2.0,,3.2406
8006,8007.0,CA-2016-139808,,10/11/2016,Standard Class,MC-18100,Mick Crebagga,,United States,Marysville,Washington,98270.0,West,OFF-FA-10001883,Office Supplies,,,93.36,12.0,0.0,0.9336
8007,8008.0,CA-2015-110863,,11/24/2015,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,OFF-ST-10002756,,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4.0,0.0,5.4124
8008,8009.0,CA-2015-110863,11/17/2015,11/24/2015,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,OFF-PA-10000474,,,Easy-staple paper,106.32,3.0,0.0,49.9704
8009,8010.0,CA-2015-110863,11/17/2015,11/24/2015,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1323.9,5.0,0.0,383.931
8010,8011.0,CA-2014-127859,3/17/2014,3/20/2014,Second Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,,East,,Office Supplies,Paper,Xerox 1909,126.624,6.0,0.2,41.1528
8011,8012.0,US-2015-136427,6/20/2015,6/23/2015,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Aurora,Colorado,80013.0,,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,125.944,7.0,0.2,15.743
8012,8013.0,,5/25/2017,5/25/2017,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,,,0.2,207.475
8013,8014.0,CA-2017-120168,5/25/2017,5/25/2017,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009.0,East,TEC-AC-10002167,Technology,Accessories,Imation�8gb Micro Traveldrive Usb 2.0�Flash Drive,120.0,8.0,0.0,13.2
8014,8015.0,CA-2017-120168,5/25/2017,5/25/2017,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009.0,East,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3.29,1.0,0.0,1.4805
8015,8016.0,,5/25/2017,5/25/2017,Same Day,TB-21625,Trudy Brown,Consumer,,New York City,New York,10009.0,East,,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3.0,,6.0288
8016,8017.0,US-2014-131870,9/9/2014,9/11/2014,First Class,NF-18595,Nicole Fjeld,Home Office,United States,Lancaster,Ohio,,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,60.672,6.0,0.2,12.8928
8017,8018.0,US-2014-131870,9/9/2014,,First Class,NF-18595,Nicole Fjeld,,United States,Lancaster,Ohio,43130.0,East,OFF-AR-10000634,,Art,Newell 320,30.816,9.0,0.2,2.6964
8018,,,10/17/2017,,Second Class,BF-11020,Barry Franz�sisch,Corporate,United States,Modesto,,95351.0,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.792,1.0,0.2,4.6193
8019,8020.0,CA-2017-167227,11/2/2017,11/5/2017,First Class,NP-18670,Nora Paige,Consumer,United States,Saint Louis,,63116.0,Central,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9,10.0,0.0,20.975
8020,8021.0,CA-2017-167227,11/2/2017,11/5/2017,First Class,,Nora Paige,Consumer,,Saint Louis,Missouri,63116.0,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,,0.0,5.7624
8021,8022.0,CA-2014-129189,7/21/2014,7/25/2014,Standard Class,,Harry Marie,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,4.992,3.0,0.8,-12.9792
8022,8023.0,CA-2014-129189,7/21/2014,7/25/2014,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",87.92,5.0,,29.673
8023,8024.0,CA-2014-129189,,7/25/2014,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,,75217.0,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5.0,0.3,-93.99
8024,8025.0,CA-2014-129189,7/21/2014,7/25/2014,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217.0,Central,,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,1.044,,0.8,-1.827
8025,8026.0,CA-2015-132465,9/11/2015,9/15/2015,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2.0,0.0,50.5632
8026,8027.0,CA-2015-132465,9/11/2015,9/15/2015,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035.0,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,78.8,1.0,0.0,1.576
8027,,CA-2015-132465,9/11/2015,,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035.0,East,TEC-AC-10001998,Technology,Accessories,Logitech�LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,,0.0,6.7966
8028,8029.0,CA-2015-132465,9/11/2015,9/15/2015,Second Class,DM-13525,,Corporate,United States,New York City,New York,10035.0,East,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,4.0,0.0,108.1752
8029,8030.0,CA-2016-166373,10/21/2016,10/25/2016,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,San Antonio,Texas,78207.0,Central,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.08,6.0,0.2,-9.282
8030,8031.0,CA-2016-158806,1/7/2016,1/11/2016,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109.0,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.076,3.0,0.6,-10.9611
8031,8032.0,CA-2016-158806,1/7/2016,1/11/2016,,NM-18520,Neoma Murray,,United States,,Texas,79109.0,,OFF-PA-10004621,Office Supplies,Paper,,25.92,,,9.072
8032,8033.0,CA-2015-119690,6/25/2015,6/28/2015,First Class,MV-17485,Mark Van Huff,,,Houston,Texas,77041.0,Central,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,47.952,3.0,0.2,16.1838
8033,8034.0,CA-2015-119690,6/25/2015,,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041.0,Central,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.984,2.0,0.8,-1.476
8034,8035.0,CA-2015-119690,6/25/2015,6/28/2015,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041.0,Central,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.384,9.0,0.6,
8035,8036.0,CA-2015-119690,6/25/2015,6/28/2015,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041.0,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,,2.0,0.2,1.6704
8036,8037.0,CA-2015-153738,9/20/2015,9/22/2015,First Class,AG-10270,Alejandro Grove,Consumer,United States,Lawrence,Massachusetts,,East,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,37.68,6.0,,16.956
8037,8038.0,CA-2017-169012,7/10/2017,,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.91,,0.0,
